# Values, Stops, Objectives
0.000000,0.000000,1
0.162320,0.000000,1
24.967957,0.000000,1
0.000000,0.000000,1
22.332606,0.000000,1
0.000000,0.000000,1
57.345811,0.000000,1
0.000000,0.000000,1
0.191513,0.000000,1
0.715112,0.000000,2
-0.000000,0.000000,2
0.011954,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.096451,0.000000,2
0.005245,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.772977,1.000000,2
0.355982,1.000000,2
0.037454,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.085405,0.000000,2
1.102366,0.000000,2
0.866111,1.000000,2
0.000055,0.000000,2
1.134799,0.000000,2
2.872164,0.000000,2
0.233521,1.000000,2
0.802877,1.000000,2
0.000000,0.000000,2
0.034114,0.000000,2
0.836072,1.000000,2
0.000000,0.000000,2
3.073288,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.004314,0.000000,2
0.000000,0.000000,2
2.230671,1.000000,2
0.048792,0.000000,2
0.217091,0.000000,2
0.000100,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.001952,0.000000,2
0.000000,0.000000,2
0.007056,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.594100,1.000000,2
0.003267,0.000000,2
0.000000,0.000000,2
0.056186,0.000000,2
0.460816,2.000000,2
0.284079,0.000000,2
0.645282,2.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.585773,1.000000,2
0.809857,1.000000,2
0.001454,0.000000,2
0.041573,0.000000,2
0.000084,0.000000,2
0.002822,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.014146,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.002475,1.000000,2
0.052235,0.000000,2
0.002985,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.190099,1.000000,2
0.027205,0.000000,2
0.000500,0.000000,2
0.000000,0.000000,2
0.478449,1.000000,2
0.027542,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.008033,0.000000,2
0.000000,0.000000,2
0.052173,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.140088,1.000000,2
0.085082,1.000000,2
0.000000,0.000000,2
0.592114,2.000000,2
0.556576,1.000000,2
1.685157,0.000000,2
0.070723,0.000000,2
0.105995,0.000000,2
0.184235,1.000000,2
0.592238,0.000000,2
0.000000,0.000000,2
0.577700,0.000000,2
-0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.247174,0.000000,2
0.033336,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.023071,1.000000,2
0.000016,0.000000,2
0.004238,0.000000,2
0.000000,0.000000,2
-0.000000,0.000000,2
0.000000,0.000000,2
0.216227,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.007574,0.000000,2
0.051218,0.000000,2
0.079325,1.000000,2
0.000000,0.000000,2
0.480947,1.000000,2
0.000000,0.000000,2
0.000006,0.000000,2
0.000000,0.000000,2
0.004872,0.000000,2
0.006281,0.000000,2
0.040069,1.000000,2
0.752474,1.000000,2
0.024515,0.000000,2
0.010460,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
-0.000000,0.000000,2
0.191522,0.000000,2
0.443338,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
5.319774,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.423403,1.000000,2
0.187259,1.000000,2
0.000912,0.000000,2
0.368628,1.000000,2
-0.000000,0.000000,2
0.006520,1.000000,2
0.000000,0.000000,2
0.204497,1.000000,2
0.000695,0.000000,2
0.002103,0.000000,2
0.000000,0.000000,2
0.213135,0.000000,2
0.000000,0.000000,2
0.011275,0.000000,2
0.170345,0.000000,2
0.000000,0.000000,2
0.237074,1.000000,2
0.072210,0.000000,2
0.000162,0.000000,2
0.018286,0.000000,2
1.710872,1.000000,2
0.000000,0.000000,2
0.075292,0.000000,2
0.000000,0.000000,2
0.005549,0.000000,2
0.045904,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.448222,0.000000,2
0.002044,1.000000,2
0.896099,2.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
6.365279,1.000000,2
1.432350,1.000000,2
-0.000000,0.000000,2
0.097146,1.000000,2
0.463449,1.000000,2
0.888950,1.000000,2
0.000000,0.000000,2
0.025675,0.000000,2
0.251821,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
1.110753,0.000000,2
0.073242,1.000000,2
0.000000,0.000000,2
0.000305,0.000000,2
-0.000000,0.000000,2
0.169017,1.000000,2
0.103386,2.000000,2
0.009125,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.057950,1.000000,2
4.059946,1.000000,2
0.156440,1.000000,2
0.000000,0.000000,2
0.000350,0.000000,2
0.000000,0.000000,2
0.438175,0.000000,2
1.797509,0.000000,2
0.509934,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
1.241949,1.000000,2
1.223866,2.000000,2
0.000000,0.000000,2
0.065415,1.000000,2
0.000000,0.000000,2
0.349205,1.000000,2
0.000000,0.000000,2
2.419380,2.000000,2
0.000000,0.000000,2
0.074715,0.000000,2
0.856995,2.000000,2
0.112936,0.000000,2
0.031777,0.000000,2
0.037691,0.000000,2
0.000000,0.000000,2
0.007003,0.000000,2
0.588971,1.000000,2
0.151305,0.000000,2
0.000000,0.000000,2
0.001161,0.000000,2
0.000000,0.000000,2
0.010423,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
4.060082,2.000000,2
0.000000,0.000000,2
0.034718,1.000000,2
0.479610,1.000000,2
0.454157,1.000000,2
0.050478,1.000000,2
0.000000,0.000000,2
0.710993,1.000000,2
0.295911,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000035,0.000000,2
0.000124,0.000000,2
0.013000,1.000000,2
0.000000,0.000000,2
0.106739,0.000000,2
0.006520,1.000000,2
0.000000,0.000000,2
0.593502,0.000000,2
1.107115,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.023758,0.000000,2
0.104134,1.000000,2
0.000000,0.000000,2
0.040482,1.000000,2
0.003997,0.000000,2
0.000000,0.000000,2
0.000419,0.000000,2
0.198127,1.000000,2
0.000000,0.000000,2
0.040022,1.000000,2
0.517549,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.134851,1.000000,2
1.106091,1.000000,2
0.931432,0.000000,2
0.000522,0.000000,2
0.249782,1.000000,2
1.457760,1.000000,2
0.168837,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.047813,0.000000,2
0.000000,0.000000,2
0.050539,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.375155,0.000000,2
0.052916,0.000000,2
0.133351,1.000000,2
0.179968,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.635354,0.000000,2
0.000000,0.000000,2
0.000037,0.000000,2
0.000000,0.000000,2
0.000065,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.031819,1.000000,2
0.000000,0.000000,2
0.242375,1.000000,2
0.000000,0.000000,2
3.196517,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.117887,0.000000,2
0.000000,0.000000,2
0.003835,0.000000,2
0.050350,0.000000,2
0.000000,0.000000,2
0.086039,2.000000,2
0.000000,0.000000,2
0.005736,0.000000,2
0.000702,0.000000,2
1.062086,1.000000,2
0.002438,0.000000,2
0.161503,1.000000,2
0.034758,0.000000,2
0.001088,0.000000,2
0.001459,1.000000,2
0.000265,0.000000,2
0.000000,0.000000,2
0.000529,0.000000,2
0.010176,0.000000,2
0.346647,1.000000,2
0.212432,0.000000,2
0.025582,1.000000,2
0.040801,0.000000,2
0.160486,0.000000,2
0.178518,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.110705,0.000000,2
0.651807,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.122807,1.000000,2
0.003371,0.000000,2
0.485144,0.000000,2
0.033128,0.000000,2
0.562907,1.000000,2
0.074508,1.000000,2
0.016525,1.000000,2
0.678492,0.000000,2
0.060476,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.434599,1.000000,2
0.220525,1.000000,2
0.005659,0.000000,2
0.032287,1.000000,2
1.927240,0.000000,2
0.114231,0.000000,2
0.000000,0.000000,2
0.738829,0.000000,2
4.946804,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.009764,0.000000,2
0.000000,0.000000,2
0.128969,2.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.012388,0.000000,2
0.165129,0.000000,2
0.000591,0.000000,2
0.000000,0.000000,2
0.249040,1.000000,2
0.221331,1.000000,2
0.031282,2.000000,2
0.817929,1.000000,2
0.014298,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.415935,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.820807,1.000000,2
0.060940,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.571124,1.000000,2
0.000000,0.000000,2
0.034430,0.000000,2
0.058490,1.000000,2
0.305477,1.000000,2
0.040862,0.000000,2
0.000102,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.434442,0.000000,2
0.008206,1.000000,2
0.000000,0.000000,2
0.885726,0.000000,2
1.657033,1.000000,2
0.602127,0.000000,2
0.138339,1.000000,2
0.000000,0.000000,2
0.300666,0.000000,2
0.048185,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
1.256272,0.000000,2
0.025591,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000006,0.000000,2
0.159615,0.000000,2
0.014762,0.000000,2
0.057919,1.000000,2
0.000000,0.000000,2
0.013105,0.000000,2
4.316758,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.116145,1.000000,2
0.955048,0.000000,2
14.101005,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.411144,1.000000,2
0.286501,0.000000,2
0.137483,0.000000,2
0.011360,0.000000,2
0.142389,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.121643,1.000000,2
0.000000,0.000000,2
0.611738,0.000000,2
0.000125,0.000000,2
0.011505,0.000000,2
0.000000,0.000000,2
2.326051,1.000000,2
0.029488,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.615085,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.034407,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.031764,0.000000,2
0.004010,0.000000,2
0.050893,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.011421,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.010233,1.000000,2
0.000346,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.012039,0.000000,2
0.049411,0.000000,2
0.000000,0.000000,2
0.897509,1.000000,2
0.000000,0.000000,2
0.383304,1.000000,2
0.000000,0.000000,2
0.358076,2.000000,2
0.000000,0.000000,2
0.219222,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.004782,0.000000,2
0.349682,1.000000,2
0.000000,0.000000,2
0.000805,0.000000,2
0.087581,1.000000,2
0.040848,1.000000,2
0.198408,0.000000,2
0.023045,1.000000,2
1.096077,1.000000,2
3.537064,1.000000,2
0.979430,0.000000,2
0.000000,0.000000,2
0.662697,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.062621,1.000000,2
0.030917,1.000000,2
0.793292,0.000000,2
0.278176,0.000000,2
0.513398,1.000000,2
0.058618,1.000000,2
0.092081,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.332554,0.000000,2
0.880805,0.000000,2
1.328073,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.003806,0.000000,2
0.000000,0.000000,2
0.138912,1.000000,2
0.006858,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.062131,1.000000,2
0.000000,0.000000,2
0.130784,0.000000,2
0.013245,1.000000,2
0.000000,0.000000,2
0.153212,1.000000,2
0.000000,0.000000,2
0.300488,0.000000,2
2.070735,1.000000,2
0.257559,1.000000,2
4.107584,1.000000,2
0.602929,0.000000,2
0.896235,0.000000,2
0.226148,0.000000,2
0.101801,1.000000,2
0.000000,0.000000,2
1.302526,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.373291,0.000000,2
0.000130,0.000000,2
0.000000,0.000000,2
0.004636,1.000000,2
0.234367,0.000000,2
0.018016,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.319331,0.000000,2
0.191537,1.000000,2
0.000000,0.000000,2
0.615541,1.000000,2
0.000039,0.000000,2
0.028995,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.225428,1.000000,2
0.000000,0.000000,2
0.865303,1.000000,2
0.000000,0.000000,2
0.004545,0.000000,2
0.001385,1.000000,2
0.195527,1.000000,2
0.009843,0.000000,2
0.033357,0.000000,2
0.000000,0.000000,2
0.005480,1.000000,2
0.293484,2.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.051097,0.000000,2
0.040060,0.000000,2
0.045072,0.000000,2
0.077421,0.000000,2
3.697760,0.000000,2
0.022838,1.000000,2
0.320232,1.000000,2
0.046782,2.000000,2
0.285875,2.000000,2
0.033470,0.000000,2
0.153018,2.000000,2
0.054966,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.001263,0.000000,2
0.001853,0.000000,2
0.000000,0.000000,2
0.236553,1.000000,2
0.000000,0.000000,2
0.849253,1.000000,2
0.000621,0.000000,2
1.156795,2.000000,2
0.184544,0.000000,2
2.586866,0.000000,2
0.004894,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.790449,1.000000,2
0.035768,1.000000,2
0.182824,1.000000,2
0.093895,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.027318,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.236923,1.000000,2
0.797645,0.000000,2
0.190756,0.000000,2
0.067059,1.000000,2
0.842532,1.000000,2
0.000000,0.000000,2
0.176185,1.000000,2
0.527656,1.000000,2
0.232155,1.000000,2
0.039091,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.149246,0.000000,2
0.282292,0.000000,2
0.000000,0.000000,2
0.361499,1.000000,2
0.087573,1.000000,2
0.000000,0.000000,2
0.048870,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.057372,1.000000,2
0.000000,0.000000,2
0.920453,2.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.039126,1.000000,2
0.047274,0.000000,2
0.000000,0.000000,2
0.064081,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.795666,1.000000,2
0.000000,0.000000,2
0.688227,1.000000,2
0.640332,1.000000,2
0.002014,0.000000,2
0.227336,1.000000,2
2.185624,1.000000,2
0.000000,0.000000,2
0.779595,1.000000,2
0.000000,0.000000,2
0.202014,0.000000,2
0.415504,0.000000,2
0.000039,0.000000,2
0.558384,1.000000,2
0.675356,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
1.057001,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.959684,1.000000,2
0.000000,0.000000,2
0.880326,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000254,0.000000,2
0.187720,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.631750,0.000000,2
0.007586,1.000000,2
0.325821,1.000000,2
0.000000,0.000000,2
0.049526,1.000000,2
0.000000,0.000000,2
1.153826,1.000000,2
0.071893,1.000000,2
0.022100,1.000000,2
0.000000,0.000000,2
0.482714,0.000000,2
0.000033,0.000000,2
0.080140,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.062905,0.000000,2
0.000246,0.000000,2
1.086737,0.000000,2
0.017621,0.000000,2
0.000000,0.000000,2
0.049085,2.000000,2
0.260980,0.000000,2
0.000000,0.000000,2
0.373298,0.000000,2
0.303309,1.000000,2
0.370678,0.000000,2
1.018728,1.000000,2
0.013785,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.599001,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.055657,2.000000,2
0.288241,1.000000,2
0.000000,0.000000,2
0.002253,0.000000,2
1.579902,1.000000,2
1.695086,1.000000,2
0.716329,1.000000,2
0.000000,0.000000,2
0.000283,0.000000,2
0.453135,0.000000,2
0.004614,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.406690,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.055637,0.000000,2
0.000000,0.000000,2
0.109186,0.000000,2
0.002368,0.000000,2
0.000000,0.000000,2
1.347158,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
48.809401,1.000000,2
0.081613,1.000000,2
0.000000,0.000000,2
0.041838,0.000000,2
0.000000,0.000000,2
0.516425,0.000000,2
0.157001,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.073968,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.043134,0.000000,2
0.014391,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.003805,0.000000,2
0.000000,0.000000,2
7.145667,0.000000,2
0.018548,0.000000,2
0.010068,1.000000,2
0.786917,0.000000,2
0.200076,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000557,0.000000,2
0.526875,1.000000,2
0.256345,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.057852,1.000000,2
0.000000,0.000000,2
0.009440,0.000000,2
0.881576,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.476675,2.000000,2
0.000000,0.000000,2
0.747578,1.000000,2
0.080276,0.000000,2
0.315788,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.377453,0.000000,2
0.399830,0.000000,2
0.687566,0.000000,2
0.004799,1.000000,2
0.050364,0.000000,2
0.000000,0.000000,2
0.074185,0.000000,2
0.000000,0.000000,2
-0.000000,0.000000,2
0.000000,0.000000,2
0.229756,1.000000,2
0.062342,1.000000,2
0.166475,1.000000,2
0.180725,1.000000,2
0.008959,0.000000,2
0.215868,0.000000,2
0.483345,0.000000,2
1.724571,1.000000,2
0.000000,0.000000,2
0.090066,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000009,0.000000,2
0.110876,1.000000,2
0.000000,0.000000,2
0.581147,1.000000,2
0.000000,0.000000,2
0.226218,0.000000,2
0.419664,1.000000,2
0.000000,0.000000,2
0.872225,0.000000,2
0.001199,0.000000,2
0.000002,0.000000,2
0.640323,1.000000,2
0.675143,1.000000,2
0.007877,1.000000,2
0.000000,0.000000,2
0.000935,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.058911,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.468304,1.000000,2
2.822486,2.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000118,0.000000,2
0.841622,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.158436,0.000000,2
0.000000,0.000000,2
0.393579,1.000000,2
0.026354,0.000000,2
0.003769,0.000000,2
0.142451,0.000000,2
0.005943,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.645430,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.039739,1.000000,2
0.339218,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.032386,0.000000,2
0.113801,0.000000,2
0.018213,1.000000,2
0.008669,1.000000,2
0.006319,1.000000,2
0.157752,1.000000,2
0.000000,0.000000,2
0.054688,1.000000,2
0.000000,0.000000,2
0.032433,1.000000,2
0.000000,0.000000,2
0.010565,0.000000,2
0.158960,1.000000,2
0.215832,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.031539,1.000000,2
0.070588,1.000000,2
0.149356,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.001401,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000076,1.000000,2
0.000339,0.000000,2
0.175156,1.000000,2
0.402552,1.000000,2
0.000000,0.000000,2
0.014594,1.000000,2
0.002600,1.000000,2
0.016847,0.000000,2
0.000000,0.000000,2
5.862522,1.000000,2
0.000935,1.000000,2
0.000000,0.000000,2
2.352338,1.000000,2
0.000000,0.000000,2
0.084222,1.000000,2
1.101733,1.000000,2
0.371505,0.000000,2
0.957241,0.000000,2
-0.000000,0.000000,2
0.029208,0.000000,2
0.000000,0.000000,2
0.234241,2.000000,2
0.000000,0.000000,2
0.052245,0.000000,2
4.131099,1.000000,2
0.802101,0.000000,2
0.748848,1.000000,2
0.000000,0.000000,2
2.266007,1.000000,2
0.000000,0.000000,2
0.001917,1.000000,2
0.002200,0.000000,2
0.827553,1.000000,2
0.001794,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.233697,0.000000,2
0.000000,0.000000,2
0.298289,1.000000,2
0.179899,0.000000,2
0.000000,0.000000,2
0.280063,0.000000,2
0.000000,0.000000,2
0.069901,0.000000,2
0.000000,0.000000,2
0.164002,1.000000,2
0.095671,1.000000,2
0.476445,0.000000,2
0.023609,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.005565,0.000000,2
0.000000,0.000000,2
0.083672,1.000000,2
0.699049,0.000000,2
0.000000,0.000000,2
0.027023,1.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.000000,0.000000,2
0.619913,0.000000,2
0.020687,1.000000,2
0.000000,0.000000,2
2.229036,0.000000,2
0.000000,0.000000,2
0.000030,0.000000,2
0.020813,0.000000,2
0.413484,0.000000,2
0.000000,0.000000,2
0.145063,0.000000,2
0.068912,1.000000,2
0.000000,0.000000,2
0.295728,1.000000,2
0.367536,1.000000,2
0.007338,1.000000,2
0.003802,0.000000,2
0.000000,0.000000,2
0.027146,0.000000,2
0.000000,0.000000,2
0.783359,1.000000,2
0.050853,0.000000,2
0.111457,1.000000,2
0.000000,0.000000,2
0.053383,0.000000,2
0.474623,1.000000,2
0.000000,0.000000,2
0.273375,1.000000,2
0.000000,0.000000,2
0.281541,1.000000,2
0.000000,0.000000,2
0.006788,0.000000,2
